#           N         Chain          BCCA          BPCA
 4.298001e+08  7.608616e-01  1.835692e-01  3.530727e-03
 4.542706e+08  7.608615e-01  1.832583e-01  3.466132e-03
 4.801343e+08  7.608615e-01  1.829494e-01  3.402719e-03
 5.074705e+08  7.608615e-01  1.826424e-01  3.340466e-03
 5.363631e+08  7.608614e-01  1.823373e-01  3.279353e-03
 5.669007e+08  7.608614e-01  1.820341e-01  3.219358e-03
 5.991770e+08  7.608614e-01  1.817328e-01  3.160461e-03
 6.332908e+08  7.608614e-01  1.814334e-01  3.102642e-03
 6.693470e+08  7.608613e-01  1.811358e-01  3.045881e-03
 7.074559e+08  7.608613e-01  1.808401e-01  2.990159e-03
 7.477346e+08  7.608613e-01  1.805461e-01  2.935456e-03
 7.903066e+08  7.608612e-01  1.802540e-01  2.881755e-03
 8.353023e+08  7.608612e-01  1.799637e-01  2.829036e-03
 8.828599e+08  7.608612e-01  1.796751e-01  2.777282e-03
 9.331251e+08  7.608612e-01  1.793883e-01  2.726475e-03
 9.862522e+08  7.608611e-01  1.791032e-01  2.676597e-03
 1.042404e+09  7.608611e-01  1.788199e-01  2.627633e-03
 1.101753e+09  7.608611e-01  1.785383e-01  2.579564e-03
 1.164481e+09  7.608610e-01  1.782584e-01  2.532375e-03
 1.230780e+09  7.608610e-01  1.779801e-01  2.486050e-03
 1.300854e+09  7.608610e-01  1.777036e-01  2.440572e-03
 1.374917e+09  7.608610e-01  1.774287e-01  2.395926e-03
 1.453198e+09  7.608609e-01  1.771554e-01  2.352097e-03
 1.535935e+09  7.608609e-01  1.768838e-01  2.309070e-03
 1.623382e+09  7.608609e-01  1.766138e-01  2.266831e-03
 1.715809e+09  7.608608e-01  1.763454e-01  2.225364e-03
 1.813498e+09  7.608608e-01  1.760786e-01  2.184656e-03
 1.916748e+09  7.608608e-01  1.758133e-01  2.144693e-03
 2.025878e+09  7.608608e-01  1.755496e-01  2.105461e-03
 2.141220e+09  7.608607e-01  1.752875e-01  2.066947e-03
 2.263130e+09  7.608607e-01  1.750269e-01  2.029137e-03
 2.391980e+09  7.608607e-01  1.747679e-01  1.992020e-03
 2.528166e+09  7.608606e-01  1.745104e-01  1.955581e-03
 2.672106e+09  7.608606e-01  1.742543e-01  1.919809e-03
 2.824241e+09  7.608606e-01  1.739998e-01  1.884692e-03
 2.985038e+09  7.608605e-01  1.737467e-01  1.850217e-03
 3.154990e+09  7.608605e-01  1.734951e-01  1.816373e-03
 3.334618e+09  7.608605e-01  1.732450e-01  1.783148e-03
 3.524473e+09  7.608605e-01  1.729963e-01  1.750531e-03
 3.725137e+09  7.608604e-01  1.727490e-01  1.718510e-03
 3.937226e+09  7.608604e-01  1.725032e-01  1.687076e-03
 4.161391e+09  7.608604e-01  1.722588e-01  1.656216e-03
 4.398317e+09  7.608603e-01  1.720157e-01  1.625921e-03
 4.648734e+09  7.608603e-01  1.717741e-01  1.596181e-03
 4.913407e+09  7.608603e-01  1.715338e-01  1.566984e-03
 5.193150e+09  7.608602e-01  1.712949e-01  1.538322e-03
 5.488820e+09  7.608602e-01  1.710574e-01  1.510184e-03
 5.801323e+09  7.608602e-01  1.708212e-01  1.482561e-03
 6.131619e+09  7.608601e-01  1.705864e-01  1.455443e-03
 6.480720e+09  7.608601e-01  1.703528e-01  1.428821e-03
 6.849697e+09  7.608601e-01  1.701206e-01  1.402686e-03
 7.239681e+09  7.608601e-01  1.698897e-01  1.377029e-03
 7.651869e+09  7.608600e-01  1.696601e-01  1.351842e-03
 8.087525e+09  7.608600e-01  1.694317e-01  1.327115e-03
 8.547985e+09  7.608600e-01  1.692047e-01  1.302841e-03
 9.034660e+09  7.608599e-01  1.689789e-01  1.279011e-03
 9.549045e+09  7.608599e-01  1.687544e-01  1.255617e-03
 1.009272e+10  7.608599e-01  1.685311e-01  1.232650e-03
 1.066734e+10  7.608598e-01  1.683090e-01  1.210104e-03
 1.127468e+10  7.608598e-01  1.680882e-01  1.187971e-03
 1.191660e+10  7.608598e-01  1.678686e-01  1.166242e-03
 1.259506e+10  7.608597e-01  1.676502e-01  1.144910e-03
