#           N         Chain          BCCA          BPCA
 7.374549e+05  2.365399e+00  3.535071e+00  4.985674e-01
 7.794416e+05  2.365402e+00  3.550561e+00  5.973579e-01
 8.238187e+05  2.365405e+00  3.566201e+00  6.964390e-01
 8.707225e+05  2.365409e+00  3.581992e+00  7.957995e-01
 9.202967e+05  2.365412e+00  3.597934e+00  8.954285e-01
 9.726934e+05  2.365415e+00  3.614027e+00  9.953151e-01
 1.028073e+06  2.365417e+00  3.630272e+00  1.095449e+00
 1.086606e+06  2.365420e+00  3.646670e+00  1.195819e+00
 1.148472e+06  2.365423e+00  3.663219e+00  1.296416e+00
 1.213859e+06  2.365426e+00  3.679922e+00  1.397230e+00
 1.282970e+06  2.365428e+00  3.696776e+00  1.498250e+00
 1.356015e+06  2.365431e+00  3.713784e+00  1.599468e+00
 1.433219e+06  2.365433e+00  3.730945e+00  1.700873e+00
 1.514819e+06  2.365436e+00  3.748259e+00  1.802458e+00
 1.601064e+06  2.365438e+00  3.765726e+00  1.904212e+00
 1.692220e+06  2.365441e+00  3.783347e+00  2.006127e+00
 1.788566e+06  2.365443e+00  3.801120e+00  2.108194e+00
 1.890397e+06  2.365445e+00  3.819046e+00  2.210405e+00
 1.998026e+06  2.365448e+00  3.837126e+00  2.312752e+00
 2.111783e+06  2.365450e+00  3.855358e+00  2.415226e+00
 2.232016e+06  2.365452e+00  3.873744e+00  2.517820e+00
 2.359095e+06  2.365454e+00  3.892281e+00  2.620526e+00
 2.493409e+06  2.365456e+00  3.910972e+00  2.723336e+00
 2.635371e+06  2.365459e+00  3.929814e+00  2.826243e+00
 2.785414e+06  2.365461e+00  3.948809e+00  2.929239e+00
 2.944000e+06  2.365463e+00  3.967955e+00  3.032319e+00
 3.111616e+06  2.365465e+00  3.987253e+00  3.135474e+00
 3.288774e+06  2.365467e+00  4.006701e+00  3.238698e+00
 3.476019e+06  2.365469e+00  4.026301e+00  3.341984e+00
 3.673925e+06  2.365471e+00  4.046051e+00  3.445326e+00
 3.883098e+06  2.365473e+00  4.065951e+00  3.548718e+00
 4.104181e+06  2.365475e+00  4.086001e+00  3.652154e+00
 4.337850e+06  2.365477e+00  4.106199e+00  3.755626e+00
 4.584824e+06  2.365479e+00  4.126547e+00  3.859131e+00
 4.845859e+06  2.365480e+00  4.147043e+00  3.962662e+00
 5.121755e+06  2.365482e+00  4.167686e+00  4.066213e+00
 5.413360e+06  2.365484e+00  4.188477e+00  4.169779e+00
 5.721568e+06  2.365486e+00  4.209415e+00  4.273354e+00
 6.047322e+06  2.365488e+00  4.230499e+00  4.376934e+00
 6.391624e+06  2.365490e+00  4.251728e+00  4.480514e+00
 6.755528e+06  2.365492e+00  4.273102e+00  4.584088e+00
 7.140151e+06  2.365494e+00  4.294621e+00  4.687652e+00
 7.546673e+06  2.365495e+00  4.316284e+00  4.791201e+00
 7.976339e+06  2.365497e+00  4.338090e+00  4.894731e+00
 8.430468e+06  2.365499e+00  4.360038e+00  4.998237e+00
 8.910453e+06  2.365501e+00  4.382128e+00  5.101715e+00
 9.417766e+06  2.365503e+00  4.404359e+00  5.205161e+00
 9.953962e+06  2.365505e+00  4.426731e+00  5.308570e+00
 1.052069e+07  2.365506e+00  4.449242e+00  5.411939e+00
 1.111968e+07  2.365508e+00  4.471892e+00  5.515263e+00
 1.175277e+07  2.365510e+00  4.494681e+00  5.618540e+00
 1.242191e+07  2.365512e+00  4.517607e+00  5.721765e+00
 1.312915e+07  2.365514e+00  4.540670e+00  5.824936e+00
 1.387665e+07  2.365516e+00  4.563868e+00  5.928047e+00
 1.466671e+07  2.365517e+00  4.587202e+00  6.031097e+00
 1.550175e+07  2.365519e+00  4.610670e+00  6.134081e+00
 1.638434e+07  2.365521e+00  4.634271e+00  6.236998e+00
 1.731717e+07  2.365523e+00  4.658005e+00  6.339843e+00
 1.830312e+07  2.365525e+00  4.681871e+00  6.442613e+00
 1.934520e+07  2.365527e+00  4.705867e+00  6.545307e+00
 2.044661e+07  2.365528e+00  4.729994e+00  6.647920e+00
 2.161073e+07  2.365530e+00  4.754250e+00  6.750451e+00
 2.284112e+07  2.365532e+00  4.778634e+00  6.852896e+00
 2.414157e+07  2.365534e+00  4.803146e+00  6.955254e+00
 2.551606e+07  2.365536e+00  4.827784e+00  7.057521e+00
 2.696881e+07  2.365538e+00  4.852547e+00  7.159695e+00
 2.850426e+07  2.365539e+00  4.877435e+00  7.261775e+00
 3.012714e+07  2.365541e+00  4.902447e+00  7.363757e+00
 3.184242e+07  2.365543e+00  4.927582e+00  7.465640e+00
 3.365535e+07  2.365545e+00  4.952838e+00  7.567421e+00
 3.557150e+07  2.365547e+00  4.978215e+00  7.669098e+00
 3.759675e+07  2.365549e+00  5.003712e+00  7.770670e+00
 3.973730e+07  2.365551e+00  5.029328e+00  7.872135e+00
 4.199973e+07  2.365552e+00  5.055062e+00  7.973490e+00
 4.439097e+07  2.365554e+00  5.080913e+00  8.074735e+00
 4.691835e+07  2.365556e+00  5.106880e+00  8.175867e+00
 4.958962e+07  2.365558e+00  5.132962e+00  8.276884e+00
 5.241298e+07  2.365560e+00  5.159158e+00  8.377786e+00
 5.539709e+07  2.365562e+00  5.185466e+00  8.478570e+00
 5.855110e+07  2.365564e+00  5.211887e+00  8.579235e+00
 6.188468e+07  2.365566e+00  5.238419e+00  8.679780e+00
 6.540806e+07  2.365567e+00  5.265060e+00  8.780204e+00
 6.913204e+07  2.365569e+00  5.291811e+00  8.880504e+00
 7.306804e+07  2.365571e+00  5.318669e+00  8.980681e+00
 7.722814e+07  2.365573e+00  5.345634e+00  9.080732e+00
 8.162509e+07  2.365575e+00  5.372705e+00  9.180656e+00
 8.627237e+07  2.365577e+00  5.399880e+00  9.280453e+00
 9.118425e+07  2.365579e+00  5.427160e+00  9.380121e+00
 9.637579e+07  2.365581e+00  5.454541e+00  9.479660e+00
 1.018629e+08  2.365583e+00  5.482025e+00  9.579068e+00
 1.076624e+08  2.365585e+00  5.509609e+00  9.678344e+00
 1.137921e+08  2.365587e+00  5.537293e+00  9.777488e+00
 1.202708e+08  2.365589e+00  5.565075e+00  9.876499e+00
 1.271184e+08  2.365590e+00  5.592954e+00  9.975375e+00
 1.343558e+08  2.365592e+00  5.620930e+00  1.007412e+01
 1.420053e+08  2.365594e+00  5.649001e+00  1.017272e+01
 1.500903e+08  2.365596e+00  5.677166e+00  1.027119e+01
 1.586357e+08  2.365598e+00  5.705424e+00  1.036953e+01
 1.676675e+08  2.365600e+00  5.733774e+00  1.046772e+01
 1.772136e+08  2.365602e+00  5.762216e+00  1.056578e+01
 1.873032e+08  2.365604e+00  5.790747e+00  1.066370e+01
 1.979672e+08  2.365606e+00  5.819367e+00  1.076148e+01
 2.092383e+08  2.365608e+00  5.848075e+00  1.085912e+01
 2.211512e+08  2.365610e+00  5.876870e+00  1.095662e+01
 2.337424e+08  2.365612e+00  5.905750e+00  1.105398e+01
 2.470504e+08  2.365614e+00  5.934715e+00  1.115120e+01
 2.611161e+08  2.365616e+00  5.963764e+00  1.124828e+01
 2.759826e+08  2.365618e+00  5.992895e+00  1.134521e+01
 2.916956e+08  2.365620e+00  6.022107e+00  1.144201e+01
 3.083031e+08  2.365622e+00  6.051400e+00  1.153866e+01
 3.258562e+08  2.365624e+00  6.080772e+00  1.163517e+01
 3.444087e+08  2.365626e+00  6.110222e+00  1.173154e+01
 3.640175e+08  2.365628e+00  6.139749e+00  1.182777e+01
 3.847427e+08  2.365630e+00  6.169353e+00  1.192385e+01
 4.066478e+08  2.365632e+00  6.199031e+00  1.201979e+01
 4.298001e+08  2.365635e+00  6.228784e+00  1.211558e+01
 4.542706e+08  2.365637e+00  6.258609e+00  1.221124e+01
 4.801343e+08  2.365639e+00  6.288506e+00  1.230674e+01
 5.074705e+08  2.365641e+00  6.318474e+00  1.240211e+01
 5.363631e+08  2.365643e+00  6.348512e+00  1.249733e+01
 5.669007e+08  2.365645e+00  6.378618e+00  1.259241e+01
 5.991770e+08  2.365647e+00  6.408792e+00  1.268735e+01
 6.332908e+08  2.365649e+00  6.439033e+00  1.278214e+01
 6.693470e+08  2.365651e+00  6.469339e+00  1.287678e+01
 7.074559e+08  2.365653e+00  6.499710e+00  1.297129e+01
 7.477346e+08  2.365655e+00  6.530144e+00  1.306565e+01
 7.903066e+08  2.365658e+00  6.560640e+00  1.315987e+01
 8.353023e+08  2.365660e+00  6.591198e+00  1.325394e+01
 8.828599e+08  2.365662e+00  6.621817e+00  1.334787e+01
 9.331251e+08  2.365664e+00  6.652495e+00  1.344166e+01
 9.862522e+08  2.365666e+00  6.683231e+00  1.353530e+01
 1.042404e+09  2.365668e+00  6.714024e+00  1.362881e+01
 1.101753e+09  2.365670e+00  6.744874e+00  1.372217e+01
 1.164481e+09  2.365673e+00  6.775779e+00  1.381538e+01
 1.230780e+09  2.365675e+00  6.806739e+00  1.390846e+01
 1.300854e+09  2.365677e+00  6.837751e+00  1.400139e+01
 1.374917e+09  2.365679e+00  6.868816e+00  1.409418e+01
 1.453198e+09  2.365681e+00  6.899932e+00  1.418683e+01
 1.535935e+09  2.365683e+00  6.931099e+00  1.427933e+01
 1.623382e+09  2.365686e+00  6.962315e+00  1.437170e+01
 1.715809e+09  2.365688e+00  6.993579e+00  1.446392e+01
 1.813498e+09  2.365690e+00  7.024890e+00  1.455601e+01
 1.916748e+09  2.365692e+00  7.056248e+00  1.464795e+01
 2.025878e+09  2.365694e+00  7.087651e+00  1.473975e+01
 2.141220e+09  2.365697e+00  7.119099e+00  1.483142e+01
 2.263130e+09  2.365699e+00  7.150590e+00  1.492294e+01
 2.391980e+09  2.365701e+00  7.182123e+00  1.501432e+01
 2.528166e+09  2.365703e+00  7.213698e+00  1.510557e+01
 2.672106e+09  2.365705e+00  7.245314e+00  1.519667e+01
 2.824241e+09  2.365708e+00  7.276969e+00  1.528764e+01
 2.985038e+09  2.365710e+00  7.308663e+00  1.537847e+01
 3.154990e+09  2.365712e+00  7.340394e+00  1.546916e+01
 3.334618e+09  2.365714e+00  7.372162e+00  1.555972e+01
 3.524473e+09  2.365717e+00  7.403966e+00  1.565013e+01
 3.725137e+09  2.365719e+00  7.435806e+00  1.574041e+01
 3.937226e+09  2.365721e+00  7.467679e+00  1.583056e+01
 4.161391e+09  2.365724e+00  7.499585e+00  1.592056e+01
 4.398317e+09  2.365726e+00  7.531523e+00  1.601043e+01
 4.648734e+09  2.365728e+00  7.563493e+00  1.610017e+01
 4.913407e+09  2.365730e+00  7.595493e+00  1.618977e+01
 5.193150e+09  2.365733e+00  7.627523e+00  1.627924e+01
 5.488820e+09  2.365735e+00  7.659581e+00  1.636857e+01
 5.801323e+09  2.365737e+00  7.691666e+00  1.645777e+01
 6.131619e+09  2.365740e+00  7.723779e+00  1.654683e+01
 6.480720e+09  2.365742e+00  7.755918e+00  1.663576e+01
 6.849697e+09  2.365744e+00  7.788081e+00  1.672456e+01
 7.239681e+09  2.365747e+00  7.820269e+00  1.681323e+01
 7.651869e+09  2.365749e+00  7.852480e+00  1.690176e+01
 8.087525e+09  2.365751e+00  7.884714e+00  1.699016e+01
 8.547985e+09  2.365754e+00  7.916969e+00  1.707843e+01
 9.034660e+09  2.365756e+00  7.949245e+00  1.716657e+01
 9.549045e+09  2.365758e+00  7.981541e+00  1.725458e+01
 1.009272e+10  2.365761e+00  8.013856e+00  1.734246e+01
 1.066734e+10  2.365763e+00  8.046190e+00  1.743021e+01
 1.127468e+10  2.365765e+00  8.078540e+00  1.751783e+01
 1.191660e+10  2.365768e+00  8.110908e+00  1.760533e+01
 1.259506e+10  2.365770e+00  8.143291e+00  1.769269e+01
 1.331216e+10  2.365773e+00  8.175689e+00  1.777993e+01
