#           N         Chain          BCCA          BPCA
 8.508632e+04  8.387736e-01  4.571695e-01  1.008552e-01
 8.993067e+04  8.387726e-01  4.562447e-01  9.916524e-02
 9.505083e+04  8.387717e-01  4.553262e-01  9.750109e-02
 1.004625e+05  8.387708e-01  4.544141e-01  9.586240e-02
 1.061823e+05  8.387699e-01  4.535082e-01  9.424886e-02
 1.122277e+05  8.387691e-01  4.526086e-01  9.266017e-02
 1.186174e+05  8.387683e-01  4.517152e-01  9.109602e-02
 1.253708e+05  8.387676e-01  4.508279e-01  8.955611e-02
 1.325087e+05  8.387669e-01  4.499466e-01  8.804013e-02
 1.400531e+05  8.387663e-01  4.490713e-01  8.654778e-02
 1.480269e+05  8.387656e-01  4.482019e-01  8.507877e-02
 1.564548e+05  8.387650e-01  4.473385e-01  8.363279e-02
 1.653624e+05  8.387645e-01  4.464808e-01  8.220955e-02
 1.747773e+05  8.387639e-01  4.456289e-01  8.080874e-02
 1.847281e+05  8.387634e-01  4.447827e-01  7.943009e-02
 1.952456e+05  8.387629e-01  4.439422e-01  7.807329e-02
 2.063618e+05  8.387624e-01  4.431073e-01  7.673806e-02
 2.181109e+05  8.387620e-01  4.422780e-01  7.542411e-02
 2.305289e+05  8.387616e-01  4.414541e-01  7.413115e-02
 2.436540e+05  8.387612e-01  4.406357e-01  7.285889e-02
 2.575263e+05  8.387608e-01  4.398227e-01  7.160706e-02
 2.721885e+05  8.387604e-01  4.390150e-01  7.037538e-02
 2.876854e+05  8.387601e-01  4.382127e-01  6.916356e-02
 3.040646e+05  8.387597e-01  4.374155e-01  6.797134e-02
 3.213764e+05  8.387594e-01  4.366236e-01  6.679844e-02
 3.396739e+05  8.387591e-01  4.358369e-01  6.564458e-02
 3.590130e+05  8.387588e-01  4.350552e-01  6.450951e-02
 3.794533e+05  8.387586e-01  4.342787e-01  6.339295e-02
 4.010573e+05  8.387583e-01  4.335071e-01  6.229463e-02
 4.238913e+05  8.387581e-01  4.327405e-01  6.121431e-02
 4.480254e+05  8.387578e-01  4.319788e-01  6.015172e-02
 4.735335e+05  8.387576e-01  4.312220e-01  5.910660e-02
 5.004939e+05  8.387574e-01  4.304701e-01  5.807870e-02
 5.289893e+05  8.387572e-01  4.297229e-01  5.706777e-02
 5.591071e+05  8.387570e-01  4.289805e-01  5.607356e-02
 5.909396e+05  8.387568e-01  4.282429e-01  5.509582e-02
 6.245845e+05  8.387566e-01  4.275098e-01  5.413432e-02
 6.601449e+05  8.387564e-01  4.267814e-01  5.318880e-02
 6.977300e+05  8.387563e-01  4.260576e-01  5.225903e-02
 7.374549e+05  8.387561e-01  4.253384e-01  5.134478e-02
 7.794416e+05  8.387560e-01  4.246236e-01  5.044580e-02
 8.238187e+05  8.387558e-01  4.239134e-01  4.956188e-02
 8.707225e+05  8.387557e-01  4.232075e-01  4.869278e-02
 9.202967e+05  8.387556e-01  4.225060e-01  4.783828e-02
 9.726934e+05  8.387555e-01  4.218089e-01  4.699815e-02
 1.028073e+06  8.387553e-01  4.211161e-01  4.617218e-02
 1.086606e+06  8.387552e-01  4.204276e-01  4.536014e-02
 1.148472e+06  8.387551e-01  4.197434e-01  4.456183e-02
 1.213859e+06  8.387550e-01  4.190633e-01  4.377702e-02
 1.282970e+06  8.387549e-01  4.183874e-01  4.300552e-02
 1.356015e+06  8.387548e-01  4.177156e-01  4.224710e-02
 1.433219e+06  8.387547e-01  4.170480e-01  4.150158e-02
 1.514819e+06  8.387547e-01  4.163844e-01  4.076874e-02
 1.601064e+06  8.387546e-01  4.157248e-01  4.004839e-02
 1.692220e+06  8.387545e-01  4.150693e-01  3.934032e-02
 1.788566e+06  8.387544e-01  4.144177e-01  3.864435e-02
 1.890397e+06  8.387544e-01  4.137700e-01  3.796029e-02
 1.998026e+06  8.387543e-01  4.131262e-01  3.728794e-02
 2.111783e+06  8.387542e-01  4.124863e-01  3.662712e-02
 2.232016e+06  8.387542e-01  4.118502e-01  3.597764e-02
 2.359095e+06  8.387541e-01  4.112179e-01  3.533933e-02
 2.493409e+06  8.387540e-01  4.105894e-01  3.471199e-02
 2.635371e+06  8.387540e-01  4.099647e-01  3.409546e-02
 2.785414e+06  8.387539e-01  4.093436e-01  3.348957e-02
 2.944000e+06  8.387539e-01  4.087262e-01  3.289413e-02
 3.111616e+06  8.387538e-01  4.081125e-01  3.230898e-02
 3.288774e+06  8.387538e-01  4.075024e-01  3.173395e-02
 3.476019e+06  8.387537e-01  4.068958e-01  3.116888e-02
 3.673925e+06  8.387537e-01  4.062929e-01  3.061361e-02
 3.883098e+06  8.387536e-01  4.056934e-01  3.006796e-02
 4.104181e+06  8.387536e-01  4.050975e-01  2.953180e-02
 4.337850e+06  8.387535e-01  4.045051e-01  2.900495e-02
 4.584824e+06  8.387535e-01  4.039160e-01  2.848727e-02
 4.845859e+06  8.387535e-01  4.033305e-01  2.797861e-02
 5.121755e+06  8.387534e-01  4.027483e-01  2.747881e-02
 5.413360e+06  8.387534e-01  4.021694e-01  2.698774e-02
 5.721568e+06  8.387534e-01  4.015939e-01  2.650523e-02
 6.047322e+06  8.387533e-01  4.010218e-01  2.603116e-02
 6.391624e+06  8.387533e-01  4.004529e-01  2.556539e-02
 6.755528e+06  8.387533e-01  3.998872e-01  2.510776e-02
 7.140151e+06  8.387532e-01  3.993248e-01  2.465815e-02
 7.546673e+06  8.387532e-01  3.987656e-01  2.421643e-02
 7.976339e+06  8.387532e-01  3.982096e-01  2.378245e-02
 8.430468e+06  8.387531e-01  3.976568e-01  2.335610e-02
 8.910453e+06  8.387531e-01  3.971071e-01  2.293724e-02
 9.417766e+06  8.387531e-01  3.965605e-01  2.252574e-02
