#           N         Chain          BCCA          BPCA
 2.811239e+04  8.488317e-01  4.896793e-01  1.466653e-01
 2.971296e+04  8.488315e-01  4.886312e-01  1.444077e-01
 3.140465e+04  8.488312e-01  4.875911e-01  1.421811e-01
 3.319266e+04  8.488309e-01  4.865590e-01  1.399853e-01
 3.508247e+04  8.488307e-01  4.855347e-01  1.378200e-01
 3.707988e+04  8.488304e-01  4.845181e-01  1.356848e-01
 3.919100e+04  8.488302e-01  4.835094e-01  1.335794e-01
 4.142232e+04  8.488300e-01  4.825083e-01  1.315035e-01
 4.378069e+04  8.488298e-01  4.815148e-01  1.294568e-01
 4.627332e+04  8.488296e-01  4.805289e-01  1.274389e-01
 4.890787e+04  8.488295e-01  4.795505e-01  1.254496e-01
 5.169242e+04  8.488293e-01  4.785795e-01  1.234885e-01
 5.463550e+04  8.488291e-01  4.776160e-01  1.215554e-01
 5.774615e+04  8.488290e-01  4.766597e-01  1.196498e-01
 6.103390e+04  8.488288e-01  4.757108e-01  1.177716e-01
 6.450884e+04  8.488287e-01  4.747691e-01  1.159203e-01
 6.818162e+04  8.488286e-01  4.738345e-01  1.140956e-01
 7.206351e+04  8.488285e-01  4.729071e-01  1.122974e-01
 7.616642e+04  8.488283e-01  4.719867e-01  1.105251e-01
 8.050292e+04  8.488282e-01  4.710733e-01  1.087786e-01
 8.508632e+04  8.488281e-01  4.701669e-01  1.070576e-01
 8.993067e+04  8.488280e-01  4.692674e-01  1.053616e-01
 9.505083e+04  8.488280e-01  4.683747e-01  1.036905e-01
 1.004625e+05  8.488279e-01  4.674888e-01  1.020439e-01
 1.061823e+05  8.488278e-01  4.666097e-01  1.004216e-01
 1.122277e+05  8.488277e-01  4.657372e-01  9.882312e-02
 1.186174e+05  8.488276e-01  4.648714e-01  9.724830e-02
 1.253708e+05  8.488276e-01  4.640122e-01  9.569681e-02
 1.325087e+05  8.488275e-01  4.631595e-01  9.416837e-02
 1.400531e+05  8.488274e-01  4.623133e-01  9.266267e-02
 1.480269e+05  8.488274e-01  4.614736e-01  9.117944e-02
 1.564548e+05  8.488273e-01  4.606403e-01  8.971838e-02
 1.653624e+05  8.488273e-01  4.598133e-01  8.827921e-02
 1.747773e+05  8.488272e-01  4.589925e-01  8.686166e-02
 1.847281e+05  8.488272e-01  4.581781e-01  8.546543e-02
 1.952456e+05  8.488271e-01  4.573698e-01  8.409025e-02
 2.063618e+05  8.488271e-01  4.565677e-01  8.273585e-02
 2.181109e+05  8.488271e-01  4.557717e-01  8.140196e-02
 2.305289e+05  8.488270e-01  4.549818e-01  8.008830e-02
 2.436540e+05  8.488270e-01  4.541978e-01  7.879460e-02
 2.575263e+05  8.488270e-01  4.534199e-01  7.752060e-02
 2.721885e+05  8.488269e-01  4.526478e-01  7.626604e-02
 2.876854e+05  8.488269e-01  4.518817e-01  7.503065e-02
 3.040646e+05  8.488269e-01  4.511213e-01  7.381417e-02
 3.213764e+05  8.488268e-01  4.503668e-01  7.261636e-02
 3.396739e+05  8.488268e-01  4.496180e-01  7.143695e-02
 3.590130e+05  8.488268e-01  4.488749e-01  7.027569e-02
 3.794533e+05  8.488268e-01  4.481374e-01  6.913233e-02
 4.010573e+05  8.488267e-01  4.474056e-01  6.800663e-02
 4.238913e+05  8.488267e-01  4.466794e-01  6.689835e-02
 4.480254e+05  8.488267e-01  4.459586e-01  6.580724e-02
 4.735335e+05  8.488267e-01  4.452434e-01  6.473306e-02
 5.004939e+05  8.488267e-01  4.445336e-01  6.367558e-02
 5.289893e+05  8.488266e-01  4.438292e-01  6.263455e-02
 5.591071e+05  8.488266e-01  4.431302e-01  6.160976e-02
 5.909396e+05  8.488266e-01  4.424364e-01  6.060097e-02
 6.245845e+05  8.488266e-01  4.417480e-01  5.960796e-02
 6.601449e+05  8.488266e-01  4.410648e-01  5.863049e-02
 6.977300e+05  8.488266e-01  4.403868e-01  5.766835e-02
 7.374549e+05  8.488266e-01  4.397140e-01  5.672133e-02
 7.794416e+05  8.488266e-01  4.390463e-01  5.578919e-02
 8.238187e+05  8.488265e-01  4.383837e-01  5.487173e-02
 8.707225e+05  8.488265e-01  4.377261e-01  5.396875e-02
